InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,TotalSales
556510,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,2011-06-13 10:36:00,1.25,EIRE,15.0
560225,85176,SEWING SUSAN 21 NEEDLE SET,12,2011-07-15 16:27:00,0.79,United Kingdom,9.48
550835,22629,SPACEBOY LUNCH BOX ,2,2011-04-21 10:52:00,1.95,United Kingdom,3.9
543546,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-02-09 16:52:00,9.13,United Kingdom,9.13
576076,23437, 50'S CHRISTMAS GIFT BAG LARGE,15,2011-11-13 16:18:00,1.25,United Kingdom,18.75
581166,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-12-07 14:43:00,2.1,United Kingdom,2.1
C553880,21122,SET/10 PINK POLKADOT PARTY CANDLES,-24,2011-05-19 15:23:00,1.25,United Kingdom,-30.0
555150,22917,HERB MARKER ROSEMARY,1,2011-05-31 15:53:00,1.63,United Kingdom,1.63
564221,23326,HANGING MINI COLOURED BOTTLES,1,2011-08-24 09:36:00,8.29,United Kingdom,8.29
578844,22631,CIRCUS PARADE LUNCH BOX ,1,2011-11-25 16:14:00,4.13,United Kingdom,4.13
549771,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2,2011-04-12 11:43:00,2.95,United Kingdom,5.9
C545674,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-03-06 10:25:00,2.95,United Kingdom,-2.95
544319,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-02-17 15:03:00,3.75,United Kingdom,3.75
548735,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-04-04 10:52:00,2.08,United Kingdom,20.8
569372,37500,TEA TIME TEAPOT IN GIFT BOX,1,2011-10-03 16:04:00,8.29,United Kingdom,8.29
568346,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,2011-09-26 15:28:00,6.63,United Kingdom,6.63
567476,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-09-20 13:19:00,2.08,United Kingdom,20.8
538361,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-10 16:36:00,2.95,United Kingdom,17.700000000000003
572283,21580,RABBIT  DESIGN  COTTON TOTE BAG,2,2011-10-23 11:42:00,2.25,United Kingdom,4.5
566822,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-09-15 11:33:00,1.95,United Kingdom,23.4
569700,23189,SET OF 12 FORK CANDLES,1,2011-10-05 15:56:00,5.79,United Kingdom,5.79
557644,22599,CHRISTMAS MUSICAL ZINC STAR,1,2011-06-21 17:06:00,1.63,United Kingdom,1.63
559460,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-07-08 13:00:00,1.65,United Kingdom,16.5
557123,20974,12 PENCILS SMALL TUBE SKULL,1,2011-06-16 17:56:00,0.65,United Kingdom,0.65
572865,22175,PINK OWL SOFT TOY,1,2011-10-26 13:01:00,2.95,United Kingdom,2.95
544790,47591D,PINK FAIRY CAKE CHILDRENS APRON,6,2011-02-23 12:27:00,1.95,United Kingdom,11.7
537135,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,2010-12-05 12:35:00,0.42,United Kingdom,1.26
540154,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2011-01-05 11:30:00,3.36,United Kingdom,3.36
556080,20677,PINK POLKADOT BOWL,5,2011-06-08 15:21:00,2.46,United Kingdom,12.3
577749,20726,LUNCH BAG WOODLAND,10,2011-11-21 14:26:00,1.65,United Kingdom,16.5
537434,84030E,ENGLISH ROSE HOT WATER BOTTLE,3,2010-12-06 16:57:00,8.47,United Kingdom,25.410000000000004
562933,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-08-10 16:51:00,5.79,United Kingdom,11.58
547663,21066,VINTAGE RED MUG,12,2011-03-24 13:16:00,1.25,United Kingdom,15.0
556482,21556,CERAMIC STRAWBERRY MONEY BOX,6,2011-06-12 13:04:00,2.55,United Kingdom,15.299999999999999
576212,22556,PLASTERS IN TIN CIRCUS PARADE ,6,2011-11-14 12:45:00,1.65,United Kingdom,9.899999999999999
564646,47566,PARTY BUNTING,11,2011-08-26 13:39:00,10.79,United Kingdom,118.69
549121,21770,OPEN CLOSED METAL SIGN,1,2011-04-06 13:33:00,4.95,United Kingdom,4.95
571054,23514,EMBROIDERED RIBBON REEL SALLY ,1,2011-10-13 13:58:00,2.08,United Kingdom,2.08
577258,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-11-18 12:27:00,2.95,United Kingdom,2.95
577319,23293,SET OF 12 FAIRY CAKE BAKING CASES,4,2011-11-18 13:43:00,0.83,United Kingdom,3.32
552234,22654,DELUXE SEWING KIT ,1,2011-05-06 16:01:00,11.63,United Kingdom,11.63
540520,22973,CHILDREN'S CIRCUS PARADE MUG,2,2011-01-09 12:31:00,1.65,United Kingdom,3.3
568318,21084,SET/6 COLLAGE PAPER CUPS,24,2011-09-26 13:25:00,0.19,United Kingdom,4.5600000000000005
537463,22894,TABLECLOTH RED APPLES DESIGN ,4,2010-12-07 10:08:00,8.5,France,34.0
565443,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-04 14:22:00,1.65,France,19.799999999999997
563200,23184,BULL DOG BOTTLE OPENER,1,2011-08-14 10:49:00,4.95,United Kingdom,4.95
556680,23298,SPOTTY BUNTING,6,2011-06-14 08:03:00,4.95,United Kingdom,29.700000000000003
564838,23004,TRAVEL CARD WALLET PANTRY,1,2011-08-30 12:43:00,0.83,United Kingdom,0.83
557123,23156,SET OF 5 MINI GROCERY MAGNETS,2,2011-06-16 17:56:00,2.08,United Kingdom,4.16
569859,23035,DRAWER KNOB CERAMIC IVORY,6,2011-10-06 14:36:00,1.45,United Kingdom,8.7
542080,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,2011-01-25 12:16:00,1.65,Germany,19.799999999999997
536528,22961,JAM MAKING SET PRINTED,1,2010-12-01 13:17:00,1.45,United Kingdom,1.45
539263,22580,ADVENT CALENDAR GINGHAM SACK,4,2010-12-16 14:36:00,0.0,United Kingdom,0.0
570499,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2011-10-11 09:19:00,0.85,Portugal,10.2
564065,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-22 15:05:00,4.95,United Kingdom,14.850000000000001
544406,22713,CARD I LOVE LONDON ,12,2011-02-18 13:26:00,0.42,United Kingdom,5.04
544476,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-02-21 09:58:00,9.95,United Kingdom,9.95
559491,79066k,RETRO MOD TRAY,1,2011-07-08 13:53:00,1.63,United Kingdom,1.63
564974,22424,ENAMEL BREAD BIN CREAM,1,2011-08-31 15:32:00,24.96,United Kingdom,24.96
579507,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-11-29 16:32:00,1.65,United Kingdom,19.799999999999997
569568,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-10-05 09:57:00,1.95,France,15.6
567901,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-09-22 16:28:00,3.29,United Kingdom,3.29
573937,23379,PACK OF 12 RED APPLE TISSUES,24,2011-11-02 10:40:00,0.39,United Kingdom,9.36
538198,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-12-10 11:01:00,3.75,United Kingdom,15.0
566269,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-09-11 13:39:00,0.42,United Kingdom,5.04
568001,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-09-23 11:35:00,2.08,Spain,24.96
538449,21181,PLEASE ONE PERSON METAL SIGN,4,2010-12-12 12:24:00,2.1,United Kingdom,8.4
552640,22208,WOOD STAMP SET THANK YOU,1,2011-05-10 13:19:00,1.65,United Kingdom,1.65
556791,23032,DRAWER KNOB CRACKLE GLAZE IVORY,3,2011-06-14 13:51:00,1.65,United Kingdom,4.949999999999999
564305,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-08-24 12:20:00,3.95,United Kingdom,15.8
541518,22378,WALL TIDY RETROSPOT ,10,2011-01-19 09:05:00,2.1,Switzerland,21.0
573413,21993,FLORAL FOLK STATIONERY SET,2,2011-10-30 16:12:00,1.25,United Kingdom,2.5
565207,20717,STRAWBERRY SHOPPER BAG,2,2011-09-01 16:46:00,1.25,United Kingdom,2.5
545897,22995,TRAVEL CARD WALLET SUKI,1,2011-03-07 17:22:00,0.83,United Kingdom,0.83
540848,22377,BOTTLE BAG RETROSPOT ,5,2011-01-12 09:26:00,1.66,United Kingdom,8.299999999999999
556813,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-06-14 17:28:00,16.63,United Kingdom,16.63
538646,22299,PIG KEYRING WITH LIGHT & SOUND ,48,2010-12-13 14:55:00,1.25,United Kingdom,60.0
577157,22551,PLASTERS IN TIN SPACEBOY,36,2011-11-18 09:58:00,1.65,Switzerland,59.4
580092,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2011-12-01 14:38:00,2.1,United Kingdom,6.300000000000001
545634,21656,RIDGED GLASS POSY VASE ,6,2011-03-04 12:12:00,1.45,EIRE,8.7
538419,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2010-12-12 12:01:00,2.95,United Kingdom,2.95
578914,23313,VINTAGE CHRISTMAS BUNTING,2,2011-11-27 11:54:00,4.95,United Kingdom,9.9
577503,23358,HOT STUFF HOT WATER BOTTLE,1,2011-11-20 12:34:00,3.75,United Kingdom,3.75
576665,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-11-16 11:46:00,1.25,United Kingdom,2.5
565732,20727,LUNCH BAG  BLACK SKULL.,10,2011-09-06 12:10:00,1.65,United Kingdom,16.5
568709,23295,SET OF 12 MINI LOAF BAKING CASES,4,2011-09-28 15:42:00,0.83,United Kingdom,3.32
577319,23174,REGENCY SUGAR BOWL GREEN,1,2011-11-18 13:43:00,4.15,United Kingdom,4.15
579694,22144,CHRISTMAS CRAFT LITTLE FRIENDS,8,2011-11-30 14:11:00,4.13,United Kingdom,33.04
539648,22659,LUNCH BOX I LOVE LONDON,1,2010-12-20 16:08:00,1.95,United Kingdom,1.95
581098,21198,WHITE HEART CONFETTI IN TUBE,12,2011-12-07 11:42:00,1.65,EIRE,19.799999999999997
538153,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2010-12-09 16:31:00,3.36,United Kingdom,3.36
579124,47469,ASSORTED SHAPES PHOTO CLIP SILVER ,2,2011-11-28 12:14:00,0.65,United Kingdom,1.3
549262,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-04-07 12:38:00,0.85,United Kingdom,1.7
553405,22831,WHITE BROCANTE SOAP DISH,6,2011-05-17 08:37:00,2.95,United Kingdom,17.700000000000003
537240,21990,MODERN FLORAL STATIONERY SET,4,2010-12-06 10:08:00,2.51,United Kingdom,10.04
576590,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-11-15 14:30:00,4.95,United Kingdom,19.8
575383,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-11-09 15:17:00,1.69,United Kingdom,13.52
572758,DOT,DOTCOM POSTAGE,1,2011-10-25 18:39:00,246.54,United Kingdom,246.54
545312,37446,MINI CAKE STAND WITH HANGING CAKES,3,2011-03-01 13:51:00,1.45,United Kingdom,4.35
564817,22653,BUTTON BOX ,2,2011-08-30 12:02:00,1.63,United Kingdom,3.26
541695,85131D,BEADED CRYSTAL HEART PINK ON STICK,1,2011-01-20 18:01:00,0.83,United Kingdom,0.83
552659,23204,CHARLOTTE BAG APPLES DESIGN,3,2011-05-10 15:03:00,1.63,United Kingdom,4.89
553461,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-05-17 10:57:00,1.25,United Kingdom,15.0
549235,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-04-07 11:16:00,1.65,United Kingdom,4.949999999999999
545522,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-03 12:35:00,1.25,United Kingdom,15.0
566186,16045,POPART WOODEN PENCILS ASST,100,2011-09-09 13:02:00,0.04,United Kingdom,4.0
572321,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,2011-10-24 08:59:00,0.79,United Kingdom,7.9
551564,21042,RED RETROSPOT APRON ,3,2011-05-03 10:56:00,5.95,United Kingdom,17.85
558336,22961,JAM MAKING SET PRINTED,12,2011-06-28 13:17:00,1.45,United Kingdom,17.4
580914,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-12-06 13:42:00,1.25,United Kingdom,2.5
550145,22692,DOORMAT WELCOME TO OUR HOME,2,2011-04-14 14:15:00,7.95,France,15.9
568369,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-09-26 16:15:00,4.95,United Kingdom,9.9
575164,23286,BLUE VINTAGE SPOT BEAKER,8,2011-11-08 16:55:00,0.85,United Kingdom,6.8
569894,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,4,2011-10-06 15:53:00,2.89,United Kingdom,11.56
575177,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,2011-11-08 18:41:00,1.63,United Kingdom,1.63
567797,22274,FELTCRAFT DOLL EMILY,6,2011-09-22 11:49:00,2.95,United Kingdom,17.700000000000003
553896,22766,PHOTO FRAME CORNICE,8,2011-05-19 17:22:00,2.95,United Kingdom,23.6
543355,22647,CERAMIC LOVE HEART MONEY BANK,4,2011-02-07 13:50:00,1.45,United Kingdom,5.8
546084,20723,STRAWBERRY CHARLOTTE BAG,10,2011-03-09 11:28:00,0.85,United Kingdom,8.5
579491,23078,ICE CREAM PEN LIP GLOSS ,24,2011-11-29 15:23:00,1.25,United Kingdom,30.0
576236,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-11-14 13:31:00,4.95,United Kingdom,9.9
544292,22617,BAKING SET SPACEBOY DESIGN,1,2011-02-17 12:33:00,4.95,United Kingdom,4.95
539322,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2010-12-16 19:22:00,2.55,United Kingdom,5.1
571286,22694,WICKER STAR ,2,2011-10-16 14:35:00,2.1,United Kingdom,4.2
580695,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-12-05 16:03:00,3.29,United Kingdom,3.29
539740,21218,RED SPOTTY BISCUIT TIN,2,2010-12-21 15:20:00,8.47,United Kingdom,16.94
542236,22249,DECORATION WHITE CHICK MAGIC GARDEN,6,2011-01-26 14:19:00,0.85,United Kingdom,5.1
537210,20726,LUNCH BAG WOODLAND,1,2010-12-05 15:15:00,1.65,United Kingdom,1.65
570872,22076,6 RIBBONS EMPIRE  ,1,2011-10-12 16:40:00,1.25,United Kingdom,1.25
562114,23143,ZINC WIRE KITCHEN ORGANISER,1,2011-08-02 16:14:00,20.79,United Kingdom,20.79
562113,47566,PARTY BUNTING,1,2011-08-02 16:11:00,10.79,United Kingdom,10.79
567614,90030C,BROWN KUKUI COCONUT SEED NECKLACE,18,2011-09-21 11:55:00,1.0,United Kingdom,18.0
549548,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-04-10 11:35:00,0.42,United Kingdom,0.84
568709,20770,ABSTRACT CIRCLE JOURNAL ,1,2011-09-28 15:42:00,2.55,United Kingdom,2.55
549918,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-04-13 09:48:00,2.55,United Kingdom,20.4
565234,21154,RED RETROSPOT OVEN GLOVE ,2,2011-09-02 09:38:00,2.46,United Kingdom,4.92
573504,23377,PACK OF 12 DOLLY GIRL TISSUES,12,2011-10-31 12:05:00,0.39,United Kingdom,4.68
567461,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-09-20 12:31:00,3.29,United Kingdom,6.58
551004,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2011-04-26 09:48:00,2.46,United Kingdom,2.46
546388,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3,2011-03-11 13:42:00,6.63,United Kingdom,19.89
557057,22609,PENS ASSORTED SPACEBALL,36,2011-06-16 14:46:00,0.19,United Kingdom,6.84
544833,82600,NO SINGING METAL SIGN,12,2011-02-24 10:10:00,2.1,United Kingdom,25.200000000000003
545897,82095,HEART BUTTONS JEWELLERY BOX,1,2011-03-07 17:22:00,4.96,United Kingdom,4.96
558321,21786,POLKADOT RAIN HAT ,1,2011-06-28 11:53:00,0.79,United Kingdom,0.79
C540164,22939,APRON APPLE DELIGHT,-2,2011-01-05 12:02:00,4.95,EIRE,-9.9
558096,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-06-26 13:24:00,1.45,United Kingdom,1.45
553727,21843,RED RETROSPOT CAKE STAND,2,2011-05-18 16:56:00,10.95,United Kingdom,21.9
570507,22594,CHRISTMAS GINGHAM TREE,12,2011-10-11 09:53:00,0.85,United Kingdom,10.2
556073,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-06-08 15:05:00,2.55,United Kingdom,15.299999999999999
550471,22233,JIGSAW RABBIT AND BIRDHOUSE,1,2011-04-18 13:52:00,3.29,United Kingdom,3.29
560863,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-07-21 13:53:00,0.95,United Kingdom,0.95
568553,23427,STOOL HOME SWEET HOME ,4,2011-09-27 15:17:00,10.4,United Kingdom,41.6
553464,21232,STRAWBERRY CERAMIC TRINKET BOX,36,2011-05-17 11:07:00,1.25,United Kingdom,45.0
547830,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-03-25 15:50:00,1.63,United Kingdom,1.63
549155,90177A,CLASSIC DIAMANTE EARRINGS JET,1,2011-04-06 17:08:00,2.9,United Kingdom,2.9
576829,23084,RABBIT NIGHT LIGHT,12,2011-11-16 14:40:00,2.08,EIRE,24.96
559109,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-07-06 11:52:00,9.95,United Kingdom,9.95
560426,20727,LUNCH BAG  BLACK SKULL.,10,2011-07-18 15:15:00,1.65,United Kingdom,16.5
559816,DOT,DOTCOM POSTAGE,1,2011-07-12 16:11:00,375.64,United Kingdom,375.64
561066,23159,SET OF 5 PANCAKE DAY MAGNETS,1,2011-07-24 14:21:00,2.08,United Kingdom,2.08
576878,21264,WHITE GOOSE FEATHER TREE 60CM ,12,2011-11-16 16:49:00,1.95,United Kingdom,23.4
574856,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-11-07 12:06:00,4.96,United Kingdom,14.879999999999999
549525,21012,ANTIQUE ALL GLASS CANDLESTICK,4,2011-04-08 15:44:00,2.46,United Kingdom,9.84
560711,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-07-20 12:58:00,3.25,United Kingdom,3.25
546525,72130,COLUMBIAN CANDLE ROUND,36,2011-03-14 12:58:00,0.53,United Kingdom,19.080000000000002
571701,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-18 15:05:00,1.95,United Kingdom,19.5
567821,22834,HAND WARMER BABUSHKA DESIGN,3,2011-09-22 12:45:00,2.1,United Kingdom,6.300000000000001
576212,20982,12 PENCILS TALL TUBE SKULLS,1,2011-11-14 12:45:00,0.85,United Kingdom,0.85
547867,84991,60 TEATIME FAIRY CAKE CASES,1,2011-03-27 13:56:00,0.55,United Kingdom,0.55
562437,23173,REGENCY TEAPOT ROSES ,2,2011-08-04 17:58:00,9.95,United Kingdom,19.9
578251,22536,MAGIC DRAWING SLATE PURDEY,6,2011-11-23 12:45:00,0.42,United Kingdom,2.52
576618,21306,SET/4 DAISY MIRROR MAGNETS,1,2011-11-15 17:00:00,3.29,United Kingdom,3.29
556504,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-06-13 08:47:00,0.39,United Kingdom,4.68
577807,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-22 08:26:00,6.95,United Kingdom,13.9
571937,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-10-20 09:28:00,1.06,EIRE,38.160000000000004
545062,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-02-27 14:07:00,1.25,United Kingdom,1.25
561710,21070,VINTAGE BILLBOARD MUG ,1,2011-07-29 11:45:00,1.25,United Kingdom,1.25
577078,22625,RED KITCHEN SCALES,1,2011-11-17 15:17:00,16.63,United Kingdom,16.63
544204,47590b,PINK HAPPY BIRTHDAY BUNTING,1,2011-02-17 10:30:00,10.79,United Kingdom,10.79
569580,15056P,EDWARDIAN PARASOL PINK,2,2011-10-05 11:16:00,5.95,United Kingdom,11.9
580279,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-12-02 13:12:00,1.25,United Kingdom,12.5
563476,22384,LUNCH BAG PINK POLKADOT,20,2011-08-16 15:22:00,1.65,United Kingdom,33.0
552051,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-06 10:10:00,12.75,United Kingdom,12.75
580983,23158,SET OF 5 LUCKY CAT MAGNETS ,4,2011-12-06 16:26:00,4.13,United Kingdom,16.52
566603,20713,JUMBO BAG OWLS,1,2011-09-13 16:12:00,4.13,United Kingdom,4.13
541127,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-01-14 10:11:00,5.79,United Kingdom,5.79
573032,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,4,2011-10-27 13:36:00,1.65,United Kingdom,6.6
539958,85034C,3 ROSE MORRIS BOXED CANDLES,3,2010-12-23 13:26:00,3.36,United Kingdom,10.08
569360,M,Manual,1,2011-10-03 14:59:00,9.95,United Kingdom,9.95
548203,85099B,JUMBO BAG RED RETROSPOT,211,2011-03-29 16:41:00,4.95,United Kingdom,1044.45
566629,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-09-14 10:32:00,1.45,United Kingdom,34.8
537593,20712,JUMBO BAG WOODLAND ANIMALS,20,2010-12-07 12:21:00,1.95,United Kingdom,39.0
562273,22914,BLUE COAT RACK PARIS FASHION,3,2011-08-04 09:55:00,4.95,Spain,14.850000000000001
545901,20760,GARDEN PATH POCKET BOOK,3,2011-03-07 17:52:00,0.85,United Kingdom,2.55
557260,84429A,MEDIUM PINK BUDDHA HEAD ,6,2011-06-19 10:39:00,2.95,United Kingdom,17.700000000000003
546304,23177,TREASURE ISLAND BOOK BOX,1,2011-03-10 15:52:00,2.25,United Kingdom,2.25
553714,23284,DOORMAT KEEP CALM AND COME IN,2,2011-05-18 15:55:00,7.95,United Kingdom,15.9
539437,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2010-12-17 14:54:00,2.98,United Kingdom,5.96
545907,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-03-08 09:24:00,0.65,United Kingdom,15.600000000000001
541104,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,3,2011-01-13 14:29:00,3.29,United Kingdom,9.870000000000001
542719,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-01-31 14:18:00,0.85,United Kingdom,1.7
538994,22692,DOORMAT WELCOME TO OUR HOME,4,2010-12-15 12:05:00,7.95,United Kingdom,31.8
578074,22071,SMALL WHITE RETROSPOT MUG IN BOX ,2,2011-11-22 16:06:00,3.75,United Kingdom,7.5
577811,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-11-22 08:54:00,1.65,United Kingdom,19.799999999999997
C544559,85180A,RED HEARTS LIGHT CHAIN ,-6,2011-02-21 12:38:00,4.65,United Kingdom,-27.900000000000002
571508,21028,NINJA RABBIT BLACK,1,2011-10-17 15:27:00,2.46,United Kingdom,2.46
557213,71038,WHITE HANGING BEADS CANDLE HOLDER,3,2011-06-17 12:16:00,5.45,United Kingdom,16.35
539469,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,2010-12-19 13:59:00,0.85,United Kingdom,1.7
541435,22627,MINT KITCHEN SCALES,2,2011-01-18 10:28:00,8.5,United Kingdom,17.0
558642,85175,CACTI T-LIGHT CANDLES,32,2011-07-01 09:47:00,0.42,United Kingdom,13.44
542278,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-01-27 10:43:00,1.45,EIRE,17.4
553013,20711,JUMBO BAG TOYS ,1,2011-05-12 18:19:00,4.13,United Kingdom,4.13
570714,POST,POSTAGE,2,2011-10-12 10:20:00,40.0,Switzerland,80.0
538566,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2010-12-13 11:21:00,1.66,United Kingdom,1.66
573384,23096,PETIT TRAY CHIC,36,2011-10-30 14:19:00,1.65,United Kingdom,59.4
540646,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-01-10 14:32:00,4.21,United Kingdom,4.21
545215,22286,"DECORATION , WOBBLY RABBIT , METAL ",2,2011-02-28 16:47:00,3.29,United Kingdom,6.58
571828,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-19 11:52:00,4.95,United Kingdom,14.850000000000001
576259,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-11-14 14:18:00,2.95,United Kingdom,17.700000000000003
546927,22727,ALARM CLOCK BAKELIKE RED ,12,2011-03-18 10:15:00,3.75,United Kingdom,45.0
543013,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-02-02 13:35:00,2.46,United Kingdom,2.46
572073,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-10-20 13:46:00,1.69,United Kingdom,1.69
581476,23002,TRAVEL CARD WALLET SKULLS,24,2011-12-09 08:48:00,0.42,Norway,10.08
558461,84596L,BISCUITS SMALL BOWL LIGHT BLUE,3,2011-06-29 15:03:00,0.42,United Kingdom,1.26
568792,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-29 09:53:00,2.08,United Kingdom,20.8
573384,23581,JUMBO BAG PAISLEY PARK,1,2011-10-30 14:19:00,2.08,United Kingdom,2.08
536592,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2010-12-01 17:06:00,0.85,United Kingdom,0.85
548612,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-01 11:34:00,0.55,United Kingdom,0.55
554770,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-05-26 11:40:00,2.95,EIRE,17.700000000000003
557957,82551,LAUNDRY 15C METAL SIGN,2,2011-06-23 19:20:00,1.45,United Kingdom,2.9
575337,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-11-09 14:11:00,2.1,United Kingdom,2.1
540248,21888,BINGO SET,2,2011-01-05 15:57:00,3.75,United Kingdom,7.5
579458,22603,CHRISTMAS RETROSPOT TREE WOOD,1,2011-11-29 14:38:00,0.85,United Kingdom,0.85
547967,22282,12 EGG HOUSE PAINTED WOOD,1,2011-03-28 15:49:00,24.96,United Kingdom,24.96
562890,23313,VINTAGE CHRISTMAS BUNTING,5,2011-08-10 12:11:00,4.95,United Kingdom,24.75
538086,22736,RIBBON REEL MAKING SNOWMEN ,4,2010-12-09 14:44:00,1.65,United Kingdom,6.6
565396,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2,2011-09-02 16:39:00,1.63,United Kingdom,3.26
565445,23287,RED VINTAGE SPOT BEAKER,4,2011-09-04 14:50:00,0.85,United Kingdom,3.4
558118,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-06-27 09:11:00,3.29,United Kingdom,3.29
542057,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-01-25 11:57:00,8.5,United Kingdom,8.5
539631,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1,2010-12-20 15:03:00,3.36,United Kingdom,3.36
572960,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2011-10-27 10:40:00,0.85,United Kingdom,20.4
560368,22875,NUMBER TILE COTTAGE GARDEN 7,1,2011-07-18 12:25:00,1.95,United Kingdom,1.95
572129,22946,WOODEN ADVENT CALENDAR CREAM,4,2011-10-21 09:25:00,16.95,United Kingdom,67.8
